eventCodeList	urn:uuid:2c6b8cb7-8b2a-4051-b291-b1ae6a575ef4																											
code	display	codingScheme	system	valueSet	valueSetIdentifier	deprecated	submitter	date	ref	comment	category																	
T-D00F9	Lumbo-sacral spine	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11180	Mandible	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11133	Mastoid bone	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11170	Maxilla	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-14668	Muscle of lower limb	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-13600	Muscle of upper limb	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11149	Nasal bone	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D1600	Neck	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
R-FAB52	Neck and Chest	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
R-FAB53	"Neck, Chest and Abdomen"	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
R-FAB54	"Neck, Chest, Abdomen and Pelvis"	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11102	Optic canal	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D14AE	Orbital structure	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-65600	Pancreatic duct and bile duct systems	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-61100	Parotid gland	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-12730	Patella	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D6000	Pelvis	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
R-FAB58	Pelvis and lower extremities	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
113681	Phantom	1.2.840.10008.2.6.1	http://dicom.nema.org/resources/ontology/DCM	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-92000	Prostate	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11300	Rib	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-15680	Sacroiliac joint	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11AD0	Sacrum	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-12280	Scapula	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D1460	Sella turcica	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-12980	Sesamoid bones of foot	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11100	Skull	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-58000	Small intestine	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-15610	Sternoclavicular joint	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11210	Sternum	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-57000	Stomach	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-61300	Submandibular gland	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-15770	Tarsal joint	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-15290	Temporomandibular joint	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D9100	Thigh	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11502	Thoracic spine	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D00F8	Thoraco-lumbar spine	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D8810	Thumb	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D9800	Toe	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-25000	Trachea	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D8200	Upper arm	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D8000	Upper limb	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-75000	Urethra	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11011	Vertebral column and cranium	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-15460	Wrist joint	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-11166	Zygoma	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-32100	Atrium	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D8104	Axilla	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D2100	Back	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D6500	Broad ligament	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D1206	Buccal region of face	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D2600	Buttock	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-72100	Calyx	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-AA200	Cornea	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-AB001	Ear	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-41000	Endo-arterial	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-21300	Endo-nasal	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-23050	Endo-nasopharyngeal	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-82000	Endo-vaginal	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-40000	Endo-vascular	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-48000	Endo-venous	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-74250	Endo-vesical	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D4200	Epigastric region	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-AA810	Eyelid	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D1200	Face	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D2310	Flank	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-15200	Fontanel of skull	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D4240	Hypogastric region	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D161E	Submental	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-55300	Hypopharynx	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D4010	Intra-abdominal	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
G-A15A	Intra-articular	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D1400	Intracranial	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D6221	Intra-pelvic	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D4211	Left hypochondriac region	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D7020	Left inguinal region	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D4140	Left lower quadrant of abdomen	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D2340	Left lumbar region	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D4130	Left upper quadrant of abdomen	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-04003	Lower inner quadrant of breast	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-04005	Lower outer quadrant of breast	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D2300	Lumbar region	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-28000	Lung	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D0662	Mouth	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-21000	Nose	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
T-D4450	Omental bursa	2.16.840.1.113883.6.96	http://snomed.info/sct	1.2.840.10008.6.1.1_	urn:oid:1.2.840.10008.6.1.1_	no	moore.stephen.m@wustl.edu	2017.11.20	http://dicom.nema.org/medical/dicom/current/output/pdf/part16.pdf	DICOM PS 3.16 CID 3	eventCodeList																	
